"workerid","rt","trial_type","kind","predicate_2","query_predicate_2","information","chapter_num","query_predicate_1","page_num","page_content","predicate_1","page_type","question_order","response_2","quantifier","response_1","chapter","condition","conjunctionBreak"
14,810,"""filler""","""yomis""","""fly towards the mountains in search of food""","""fly towards the mountains in search of food""","""both""",16,"""live in the borderland woodlands""","2","""of their natural predators, turmens.""","""live in the borderland woodlands""","""text""","""same""",0.95,"""all""",0.95,"""Yomis""","""interrupted""","false"
14,4186,"""critical""","""isooms""","""produce fruit with smooth skin""","""fly towards the mountains in search of food""",NA,17,"""live in the borderland woodlands""","0","""Isooms are tree-like plants that are found in hilly regions of Fale. Their fruit is edible, and the aliens often ""","""produce fruit with bumpy skin""","""text""","""same""",-99,"""generic""",-99,"""Isooms""","""int1""",NA
14,2697,"""critical""","""isooms""","""produce fruit with smooth skin""","""fly towards the mountains in search of food""",NA,17,"""live in the borderland woodlands""","1","""cultivate isooms for food. Isooms produce fruit with bumpy skin""","""produce fruit with bumpy skin""","""text""","""same""",-99,"""generic""",-99,"""Isooms""","""int1""",NA
14,10588,"""critical""","""isooms""","""produce fruit with smooth skin""","""produce fruit with smooth skin""",NA,17,"""produce fruit with bumpy skin""","null","""""","""produce fruit with bumpy skin""","""query""","""reverse""",0.06,"""generic""",0.89,"""Isooms""","""int1""",NA
14,927,"""critical""","""isooms""","""produce fruit with smooth skin""","""produce fruit with smooth skin""",NA,17,"""produce fruit with bumpy skin""","2","""and prefer to grow in the shade.""","""produce fruit with bumpy skin""","""text""","""reverse""",0.06,"""generic""",0.89,"""Isooms""","""int1""",NA
14,3246,"""filler""","""morseths""","""come on land to find mates""","""produce fruit with smooth skin""","""both""",18,"""produce fruit with bumpy skin""","0","""The morseth is an animal that lives part of its life in the sea and part of its life on land. Most morseths ""","""build permanent structures called fendles""","""text""","""reverse""",-99,"""most""",-99,"""Morseths""","""interrupted""","false"
14,5682,"""filler""","""morseths""","""come on land to find mates""","""produce fruit with smooth skin""","""both""",18,"""produce fruit with bumpy skin""","1","""come on land to find mates and to bury their dead. Most morseths build permanent structures called fendles in order to bury their dead ""","""build permanent structures called fendles""","""text""","""reverse""",-99,"""most""",-99,"""Morseths""","""interrupted""","false"
14,6064,"""filler""","""morseths""","""come on land to find mates""","""come on land to find mates""","""both""",18,"""build permanent structures called fendles""","null","""""","""build permanent structures called fendles""","""query""","""reverse""",0.86,"""most""",0.63,"""Morseths""","""interrupted""","false"
14,744,"""filler""","""morseths""","""come on land to find mates""","""come on land to find mates""","""both""",18,"""build permanent structures called fendles""","2","""kin, and fendles are usually made out of wood.""","""build permanent structures called fendles""","""text""","""reverse""",0.86,"""most""",0.63,"""Morseths""","""interrupted""","false"
14,3674,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""","""come on land to find mates""",NA,19,"""build permanent structures called fendles""","0","""The soil on the continent of Aga is very fertile, and the aliens have learned to grow many crops. However, farmers only grow""","""flood their fields to plant fujusi""","""text""","""reverse""",-99,"""generic""",-99,"""Agriculture""","""int2""",NA
14,3158,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""","""come on land to find mates""",NA,19,"""build permanent structures called fendles""","1","""one type of crop to increase their profits when selling. Their farms are very big, often stretching ""","""flood their fields to plant fujusi""","""text""","""reverse""",-99,"""generic""",-99,"""Agriculture""","""int2""",NA
14,4285,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""","""come on land to find mates""",NA,19,"""build permanent structures called fendles""","2","""several miles in every direction. During the springtime, the aliens flood their fields to plant fujusi and""","""flood their fields to plant fujusi""","""text""","""reverse""",-99,"""generic""",-99,"""Agriculture""","""int2""",NA
14,6030,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""","""burn their fields to plant soroneeks""",NA,19,"""flood their fields to plant fujusi""","null","""""","""flood their fields to plant fujusi""","""query""","""same""",0.11,"""generic""",0.91,"""Agriculture""","""int2""",NA
14,887,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""","""burn their fields to plant soroneeks""",NA,19,"""flood their fields to plant fujusi""","3","""in the summer watch their fields carefully.""","""flood their fields to plant fujusi""","""text""","""same""",0.11,"""generic""",0.91,"""Agriculture""","""int2""",NA
15,61623,"""filler""","""NA""","""NA""",NA,NA,0,NA,"0","""Dax is a lot like Earth.  Like Earth it has seven continents, in similar locations, but instead of North ""","""NA""","""text""",NA,-99,"""generic""",-99,"""An introduction to Dax""","""uninterrupted""",NA
15,1272,"""filler""","""NA""","""NA""",NA,NA,0,NA,"1",""" America, South America, Africa, Europe, Asia, Australia, and Antarctica, the continents are  ""","""NA""","""text""",NA,-99,"""generic""",-99,"""An introduction to Dax""","""uninterrupted""",NA
15,30000,"""filler""","""NA""","""NA""",NA,NA,0,NA,"2",""" called  Aga,  Benli, Caro, Dodi, Ente, Fale, and Gomi. Its climate is a lot like Earth&quotechars, too. But the""","""NA""","""text""",NA,-99,"""generic""",-99,"""An introduction to Dax""","""uninterrupted""",NA
15,1448,"""filler""","""NA""","""NA""",NA,NA,0,NA,"3","""  plants and animals of Dax are quite different.""","""NA""","""text""",NA,-99,"""generic""",-99,"""An introduction to Dax""","""uninterrupted""",NA
15,4584,"""filler""","""blins""","""fly""",NA,"""full""",1,NA,"0","""Blins are small creatures. They all have hollow bones and fly. They sing beautiful songs to attract mates""","""have hollow bones""","""text""",NA,-99,"""all""",-99,"""Blins""","""interrupted""",NA
15,3960,"""filler""","""blins""","""fly""","""fly""","""full""",1,"""have hollow bones""","null","""""","""have hollow bones""","""query""","""same""",1,"""all""",1,"""Blins""","""interrupted""",NA
15,1304,"""filler""","""blins""","""fly""","""fly""","""full""",1,"""have hollow bones""","1","""and distract their enemies when they attack.""","""have hollow bones""","""text""","""same""",1,"""all""",1,"""Blins""","""interrupted""",NA
15,2984,"""filler""","""yomis""","""fly towards the mountains in search of food""","""fly""","""both""",2,"""have hollow bones""","0","""Yomis are small, fast insect-like creatures. They all live in the ""","""live in the borderland woodlands""","""text""","""same""",-99,"""all""",-99,"""Yomis""","""interrupted""","false"
15,2240,"""filler""","""yomis""","""fly towards the mountains in search of food""","""fly""","""both""",2,"""have hollow bones""","1","""borderland woodlands. They all fly towards the mountains in search of food, but they need to be careful ""","""live in the borderland woodlands""","""text""","""same""",-99,"""all""",-99,"""Yomis""","""interrupted""","false"
15,5384,"""filler""","""yomis""","""fly towards the mountains in search of food""","""fly towards the mountains in search of food""","""both""",2,"""live in the borderland woodlands""","null","""""","""live in the borderland woodlands""","""query""","""reverse""",1,"""all""",1,"""Yomis""","""interrupted""","false"
15,864,"""filler""","""yomis""","""fly towards the mountains in search of food""","""fly towards the mountains in search of food""","""both""",2,"""live in the borderland woodlands""","2","""of their natural predators, turmens.""","""live in the borderland woodlands""","""text""","""reverse""",1,"""all""",1,"""Yomis""","""interrupted""","false"
15,34239,"""critical""","""lorches""","""have short wings""","""fly towards the mountains in search of food""",NA,3,"""live in the borderland woodlands""","0","""Lorches have massive beaks and are found on the continents of Dodi and Gomi. The two continents""","""have long wings""","""text""","""reverse""",-99,"""generic""",-99,"""Lorches""","""int2""",NA
15,2449,"""critical""","""lorches""","""have short wings""","""fly towards the mountains in search of food""",NA,3,"""live in the borderland woodlands""","1","""are quite different in what kinds of animals are available for them to eat. Lorches have long wings and""","""have long wings""","""text""","""reverse""",-99,"""generic""",-99,"""Lorches""","""int2""",NA
15,4415,"""critical""","""lorches""","""have short wings""","""have short wings""",NA,3,"""have long wings""","null","""""","""have long wings""","""query""","""same""",0,"""generic""",1,"""Lorches""","""int2""",NA
15,881,"""critical""","""lorches""","""have short wings""","""have short wings""",NA,3,"""have long wings""","2","""fly only at night.""","""have long wings""","""text""","""same""",0,"""generic""",1,"""Lorches""","""int2""",NA
15,2816,"""filler""","""mupors""","""build large triangular rebos""","""have short wings""","""both""",4,"""have long wings""","0","""Mupors are very social creatures. Most of them live in extended family groups consisting of ""","""live in extended family groups""","""text""","""same""",-99,"""most""",-99,"""Mupors""","""interrupted""","false"
15,2367,"""filler""","""mupors""","""build large triangular rebos""","""have short wings""","""both""",4,"""have long wings""","1","""multiple generations. Most of them also build large triangular rebos ""","""live in extended family groups""","""text""","""same""",-99,"""most""",-99,"""Mupors""","""interrupted""","false"
15,4208,"""filler""","""mupors""","""build large triangular rebos""","""build large triangular rebos""","""both""",4,"""live in extended family groups""","null","""""","""live in extended family groups""","""query""","""reverse""",0.87,"""most""",1,"""Mupors""","""interrupted""","false"
15,1008,"""filler""","""mupors""","""build large triangular rebos""","""build large triangular rebos""","""both""",4,"""live in extended family groups""","2","""made of clay and grass.""","""live in extended family groups""","""text""","""reverse""",0.87,"""most""",1,"""Mupors""","""interrupted""","false"
15,3079,"""filler""","""wopis""","""are very hard to find""","""build large triangular rebos""","""full""",5,"""live in extended family groups""","0","""Wopis are extremely rare creatures. They only live in the desert and ""","""live in the desert""","""text""","""reverse""",-99,"""all""",-99,"""Wopis""","""interrupted""","false"
15,2384,"""filler""","""wopis""","""are very hard to find""","""build large triangular rebos""","""full""",5,"""live in extended family groups""","1","""they all are very hard to find. Wopis sleep during the day to avoid ""","""live in the desert""","""text""","""reverse""",-99,"""all""",-99,"""Wopis""","""interrupted""","false"
15,37023,"""filler""","""wopis""","""are very hard to find""","""are very hard to find""","""full""",5,"""live in the desert""","null","""""","""live in the desert""","""query""","""same""",1,"""all""",1,"""Wopis""","""interrupted""","false"
